"parkingSpaces","size","alarmSystem","gameRoom","furnished","securityCabin","pipedGas","propertyPrice","playGround","swimmingPool","barbecueGrill","score","latitude","longitude","bedrooms","monthlyFees","rentalPrice","propertyType","steamRoom","gym","neighborhood","id","suites","permanentDoorman","m2RentalPrice","link"
1,75,"False","False","False","False","False",0,"False","False","False",103,-19.921169,-43.975695,3,230,900,"apartamento","False","False","padre-eustaquio",53592,1,"False",12,"https://www.netimoveis.com/imovel/dummy/53592"
1,46,"False","False","False","False","False",0,"False","False","False",103,-19.896753,-43.923209,2,220,900,"apartamento","False","False","sagrada-familia",357085,0,"False",19.5652173913043,"https://www.netimoveis.com/imovel/dummy/357085"
2,98,"True","False","False","True","True",338000,"False","False","True",103,-19.94068,-43.973836,3,360,980,"apartamento","False","False","jardim-america",466006,1,"False",10,"https://www.netimoveis.com/imovel/dummy/466006"
2,98,"True","False","False","True","True",338000,"False","False","True",103,-19.94068,-43.973836,3,360,980,"apartamento","False","False","nova-suissa",466006,1,"False",10,"https://www.netimoveis.com/imovel/dummy/466006"
1,95,"False","False","False","False","True",0,"True","False","True",103,-19.936961,-43.973823,3,730,980,"apartamento","False","False","jardim-america",517453,1,"True",10.3157894736842,"https://www.netimoveis.com/imovel/dummy/517453"
1,95,"False","False","False","False","True",0,"True","False","True",103,-19.936961,-43.973823,3,730,980,"apartamento","False","False","nova-suissa",517453,1,"True",10.3157894736842,"https://www.netimoveis.com/imovel/dummy/517453"
1,90.42,"False","False","False","True","True",0,"False","False","False",103,-19.9607,-43.9828276,5,288,990,"cobertura","False","False","betania",546872,0,"True",10.9489051094891,"https://www.netimoveis.com/imovel/dummy/546872"
1,90.42,"False","False","False","True","True",0,"False","False","False",103,-19.9607,-43.9828276,5,288,990,"cobertura","False","False","cinquentenario",546872,0,"True",10.9489051094891,"https://www.netimoveis.com/imovel/dummy/546872"
1,60,"False","False","False","False","True",0,"False","False","False",103,-19.8746115,-43.9192784,3,208,1000,"apartamento","False","False","fernao-dias",674704,1,"False",16.6666666666667,"https://www.netimoveis.com/imovel/dummy/674704"
1,60,"False","False","False","False","True",0,"False","False","False",103,-19.8746115,-43.9192784,3,208,1000,"apartamento","False","False","sao-paulo",674704,1,"False",16.6666666666667,"https://www.netimoveis.com/imovel/dummy/674704"
1,70,"False","False","False","False","False",0,"False","False","False",103,-19.912016,-43.9795665,3,272,1000,"apartamento","False","False","padre-eustaquio",541266,0,"False",14.2857142857143,"https://www.netimoveis.com/imovel/dummy/541266"
1,70,"False","False","False","False","True",0,"False","False","False",103,-19.9084236,-43.9211897,3,200.04,1000,"apartamento","False","False","sagrada-familia",686461,0,"False",14.2857142857143,"https://www.netimoveis.com/imovel/dummy/686461"
1,70,"False","False","False","False","True",0,"False","False","False",103,-19.9084236,-43.9211897,3,200.04,1000,"apartamento","False","False","santa-tereza",686461,0,"False",14.2857142857143,"https://www.netimoveis.com/imovel/dummy/686461"
2,110,"False","False","False","False","False",0,"False","False","False",103,-19.8622974,-43.9393091,3,300,1100,"apartamento","False","False","dona-clara",135801,1,"False",10,"https://www.netimoveis.com/imovel/dummy/135801"
1,81.55,"False","False","False","False","True",0,"True","True","True",103,-19.9559603545592,-43.9839431904907,3,343.64,1100,"apartamento","False","False","betania",555903,1,"True",13.4886572654813,"https://www.netimoveis.com/imovel/dummy/555903"
1,80.28,"False","False","False","False","True",0,"True","False","False",103,-19.9614812,-43.990055,3,238.22,1100,"apartamento","False","False","betania",560330,1,"True",13.7020428500249,"https://www.netimoveis.com/imovel/dummy/560330"
1,70.29,"False","True","False","False","True",340000,"True","True","False",103,-19.9194641,-43.9124836,3,598,1100,"apartamento","False","False","santa-efigenia",632186,0,"True",15.6494522691706,"https://www.netimoveis.com/imovel/dummy/632186"
1,30,"False","False","True","False","False",0,"False","True","False",103,-19.9686598,-43.9547291,1,440,1150,"apartamento","True","False","estoril",174974,0,"True",38.3333333333333,"https://www.netimoveis.com/imovel/dummy/174974"
1,90,"False","False","False","False","False",0,"False","False","False",103,-19.9257947,-43.9910869,3,693,1200,"apartamento","False","False","coracao-eucaristico",627630,0,"False",13.3333333333333,"https://www.netimoveis.com/imovel/dummy/627630"
1,90,"False","False","False","False","False",0,"False","False","False",103,-19.9257947,-43.9910869,3,693,1200,"apartamento","False","False","dom-cabral",627630,0,"False",13.3333333333333,"https://www.netimoveis.com/imovel/dummy/627630"
3,120,"False","True","False","False","True",0,"True","False","False",103,-19.9719166,-43.9666947,4,1130,1200,"apartamento","False","True","buritis",441287,1,"True",10,"https://www.netimoveis.com/imovel/dummy/441287"
1,56.6,"False","False","False","False","True",280000,"False","False","False",103,-19.8656786,-43.9556073,2,285,1200,"apartamento","False","False","indaia",655732,0,"True",21.2014134275618,"https://www.netimoveis.com/imovel/dummy/655732"
1,56.6,"False","False","False","False","True",280000,"False","False","False",103,-19.8656786,-43.9556073,2,285,1200,"apartamento","False","False","liberdade",655732,0,"True",21.2014134275618,"https://www.netimoveis.com/imovel/dummy/655732"
2,83,"True","False","False","False","True",335000,"False","False","False",103,-19.8784153,-44.0087671,3,225.32,1200,"apartamento","False","False","sarandi",101352,1,"False",14.4578313253012,"https://www.netimoveis.com/imovel/dummy/101352"
2,83,"True","False","False","False","True",335000,"False","False","False",103,-19.8784153,-44.0087671,3,225.32,1200,"apartamento","False","False","serrano",101352,1,"False",14.4578313253012,"https://www.netimoveis.com/imovel/dummy/101352"
0,60,"False","False","False","False","False",0,"False","False","False",103,-19.9393185,-43.9451344,2,230,1200,"apartamento","False","False","lourdes",474596,0,"False",20,"https://www.netimoveis.com/imovel/dummy/474596"
0,60,"False","False","False","False","False",0,"False","False","False",103,-19.9393185,-43.9451344,2,230,1200,"apartamento","False","False","santo-antonio",474596,0,"False",20,"https://www.netimoveis.com/imovel/dummy/474596"
0,61,"False","False","False","False","False",0,"False","False","False",103,-19.939469,-43.944555,2,230,1200,"apartamento","False","False","santo-antonio",48234,0,"False",19.672131147541,"https://www.netimoveis.com/imovel/dummy/48234"
1,65,"False","False","False","False","False",0,"False","True","True",103,-19.9031137,-43.9321348,2,435,1200,"apartamento","False","True","graca",575954,1,"True",18.4615384615385,"https://www.netimoveis.com/imovel/dummy/575954"
1,65,"False","False","False","False","False",0,"False","True","True",103,-19.9031137,-43.9321348,2,435,1200,"apartamento","False","True","silveira",575954,1,"True",18.4615384615385,"https://www.netimoveis.com/imovel/dummy/575954"
1,80,"False","False","False","False","True",330000,"True","True","True",103,-19.948003,-43.944426,3,639.45,1200,"apartamento","False","False","santo-antonio",698777,1,"True",15,"https://www.netimoveis.com/imovel/dummy/698777"
0,94,"False","False","False","False","False",0,"False","False","False",103,-19.9222996,-43.942018,2,518,1250,"apartamento","False","False","centro",541626,0,"True",13.2978723404255,"https://www.netimoveis.com/imovel/dummy/541626"
1,49,"False","False","False","True","True",0,"False","True","True",103,-19.9322229,-43.9475186,1,825,1250,"apartamento","True","True","lourdes",380213,1,"True",25.5102040816327,"https://www.netimoveis.com/imovel/dummy/380213"
1,73,"False","False","False","False","False",0,"False","False","False",103,-19.9492524,-43.92434,3,156,1280,"apartamento","False","False","anchieta",470372,1,"False",17.5342465753425,"https://www.netimoveis.com/imovel/dummy/470372"
1,73,"False","False","False","False","False",0,"False","False","False",103,-19.9492524,-43.92434,3,156,1280,"apartamento","False","False","cruzeiro",470372,1,"False",17.5342465753425,"https://www.netimoveis.com/imovel/dummy/470372"
1,116,"False","False","False","False","True",350000,"True","False","False",103,-19.9044874,-43.9172352,3,260,1300,"apartamento","False","False","sagrada-familia",551096,0,"False",11.2068965517241,"https://www.netimoveis.com/imovel/dummy/551096"
1,95,"False","False","False","False","False",0,"False","False","False",103,-19.9070884,-43.937336,3,330,1300,"apartamento","False","False","colegio-batista",62022,1,"False",13.6842105263158,"https://www.netimoveis.com/imovel/dummy/62022"
1,95,"False","False","False","False","False",0,"False","False","False",103,-19.9070884,-43.937336,3,330,1300,"apartamento","False","False","floresta",62022,1,"False",13.6842105263158,"https://www.netimoveis.com/imovel/dummy/62022"
1,64,"False","False","False","False","False",320000,"False","False","False",103,-19.912435,-43.9265575,2,380,1350,"apartamento","False","False","floresta",117085,1,"False",21.09375,"https://www.netimoveis.com/imovel/dummy/117085"
1,64,"False","False","False","False","False",320000,"False","False","False",103,-19.912435,-43.9265575,2,380,1350,"apartamento","False","False","santa-tereza",117085,1,"False",21.09375,"https://www.netimoveis.com/imovel/dummy/117085"
2,125.83,"True","False","False","False","True",0,"False","False","False",103,-19.9621238,-43.9878092,3,250,1350,"apartamento","False","False","betania",539425,1,"False",10.7287610267822,"https://www.netimoveis.com/imovel/dummy/539425"
2,125.83,"True","False","False","False","True",0,"False","False","False",103,-19.9621238,-43.9878092,3,250,1350,"apartamento","False","False","estrela-do-oriente",539425,1,"False",10.7287610267822,"https://www.netimoveis.com/imovel/dummy/539425"
1,118,"False","False","False","False","False",0,"True","False","False",103,-19.9474231,-43.9431498,3,558.28,1400,"apartamento","False","False","santo-antonio",611223,1,"False",11.864406779661,"https://www.netimoveis.com/imovel/dummy/611223"
1,100,"False","False","False","False","False",350000,"False","False","False",103,-19.9471079,-43.9504181,3,530,1400,"apartamento","False","False","coracao-de-jesus",36358,1,"False",14,"https://www.netimoveis.com/imovel/dummy/36358"
1,100,"False","False","False","False","False",350000,"False","False","False",103,-19.9471079,-43.9504181,3,530,1400,"apartamento","False","False","vila-paris",36358,1,"False",14,"https://www.netimoveis.com/imovel/dummy/36358"
0,75,"False","False","False","False","False",0,"False","False","False",103,-19.9225936,-43.939972,3,430,1500,"apartamento","False","False","centro",470703,0,"True",20,"https://www.netimoveis.com/imovel/dummy/470703"
2,90,"False","True","False","False","True",0,"True","True","False",103,-19.9510071,-43.9552882,3,794,1500,"apartamento","True","True","coracao-de-jesus",89707,1,"True",16.6666666666667,"https://www.netimoveis.com/imovel/dummy/89707"
2,90,"False","True","False","False","True",0,"True","True","False",103,-19.9510071,-43.9552882,3,794,1500,"apartamento","True","True","luxemburgo",89707,1,"True",16.6666666666667,"https://www.netimoveis.com/imovel/dummy/89707"
1,95,"False","False","False","False","True",0,"False","False","False",103,-19.9422802,-43.9468438,2,593,1580,"apartamento","False","False","santo-antonio",643587,0,"True",16.6315789473684,"https://www.netimoveis.com/imovel/dummy/643587"
1,95,"False","False","False","False","True",0,"False","False","False",103,-19.9422802,-43.9468438,2,593,1580,"apartamento","False","False","sao-pedro",643587,0,"True",16.6315789473684,"https://www.netimoveis.com/imovel/dummy/643587"
1,70.91,"False","False","False","False","True",0,"False","False","False",103,-19.8798319,-43.9220014,3,220,1600,"apartamento","False","False","uniao",670030,1,"False",22.5638132844451,"https://www.netimoveis.com/imovel/dummy/670030"
1,108,"False","False","False","False","False",0,"False","False","False",103,-19.9393504,-43.9438465,3,450,1600,"apartamento","False","False","funcionarios",178593,0,"False",14.8148148148148,"https://www.netimoveis.com/imovel/dummy/178593"
1,108,"False","False","False","False","False",0,"False","False","False",103,-19.9393504,-43.9438465,3,450,1600,"apartamento","False","False","lourdes",178593,0,"False",14.8148148148148,"https://www.netimoveis.com/imovel/dummy/178593"
2,100,"False","False","False","False","True",0,"False","False","False",103,-19.926935,-43.9743153,3,400,1600,"apartamento","False","False","gameleira",696414,1,"False",16,"https://www.netimoveis.com/imovel/dummy/696414"
2,100,"False","False","False","False","True",0,"False","False","False",103,-19.926935,-43.9743153,3,400,1600,"apartamento","False","False","nova-suissa",696414,1,"False",16,"https://www.netimoveis.com/imovel/dummy/696414"
0,70,"False","False","False","False","False",0,"False","False","False",103,-19.9331991,-43.9275451,2,304,1600,"apartamento","False","False","funcionarios",150708,0,"True",22.8571428571429,"https://www.netimoveis.com/imovel/dummy/150708"
0,70,"False","False","False","False","False",0,"False","False","False",103,-19.9331991,-43.9275451,2,304,1600,"apartamento","False","False","savassi",150708,0,"True",22.8571428571429,"https://www.netimoveis.com/imovel/dummy/150708"
1,85,"False","False","False","False","False",0,"False","False","False",103,-19.9378155,-43.9337582,3,300,1600,"apartamento","False","False","savassi",698010,0,"False",18.8235294117647,"https://www.netimoveis.com/imovel/dummy/698010"
2,110,"False","False","False","False","False",0,"False","False","False",103,-19.8881569,-43.9243382,3,200,1600,"apartamento","False","False","cidade-nova",142895,1,"False",14.5454545454545,"https://www.netimoveis.com/imovel/dummy/142895"
2,110,"False","False","False","False","False",0,"False","False","False",103,-19.8881569,-43.9243382,3,200,1600,"apartamento","False","False","uniao",142895,1,"False",14.5454545454545,"https://www.netimoveis.com/imovel/dummy/142895"
